version,doi,id,v01,v02,v03,v04,v05,v06,v07,v08,v10,v11,v12_01,v12_02,v12_03,v12_04,v12_05,v12_06,v12_07,v12_08,v12_09,v12_10,v12_11,v13,v14,v15,v16,v17,v18,v19,v20,v21
1.0 (2020-12-01),doi:10.11587/XJZPCU,2858,1320,XXX GRAFIK von Sicherheitsindex 2006,XXX GRAFIK von Sicherheitsindex 2006,83,,,,,,,,,,,,,,,,,,,,,,,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2859,1321,"Unsere Zusammenlegung von Polizei, Gendarmerie und Zollwache zur Neuen Polizei im Jahr 2004 hat sich bewährt.","ÖVP für Zusammenlegung von Polizei, Gendarmerie und Zollwache",83,1200000,1,0,1,14201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2860,1321,"Unsere Zusammenlegung von Polizei, Gendarmerie und Zollwache zur Neuen Polizei im Jahr 2004 hat sich bewährt.",ÖVP für Polizei Neu,83,1200000,1,0,1,14201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2861,1322,Moderne Strukturen ermöglichen mehr Sicherheit.,ÖVP für moderne Strukturen,83,1200000,1,0,1,14201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2862,1323,Wir haben die Exekutive von viel Verwaltungsarbeit befreit.,ÖVP für Reduktion der Verwaltungsarbeit der Exekutive,83,1200000,1,0,1,14201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2863,1324,"750 Polizisten mehr als 1999 konnten für den Sicherheitsdienst vor Ort, auf der Straße bereitgestellt werden.",ÖVP für Sicherheitsdienst vor Ort,83,1200000,1,0,1,14202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2864,1324,"750 Polizisten mehr als 1999 konnten für den Sicherheitsdienst vor Ort, auf der Straße bereitgestellt werden.",ÖVP für Sicherheitsdienst auf der Straße,83,1200000,1,0,1,14202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2865,1325,"Sie haben dabei bessere Rechtsgrundlagen, die modernste Ausrüstung und neue, computergestützte Aufklärungsmittel zur Hand.",ÖVP für Rechtsgrundlage für Polizei,83,1200000,1,0,1,14203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2866,1325,"Sie haben dabei bessere Rechtsgrundlagen, die modernste Ausrüstung und neue, computergestützte Aufklärungsmittel zur Hand.",ÖVP für moderne Ausrüstung der Polizei,83,1200000,1,0,1,14202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2867,1325,"Sie haben dabei bessere Rechtsgrundlagen, die modernste Ausrüstung und neue, computergestützte Aufklärungsmittel zur Hand.",ÖVP für Aufklärungsmittel der Polizei,83,1200000,1,0,1,14202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2868,1325,"Sie haben dabei bessere Rechtsgrundlagen, die modernste Ausrüstung und neue, computergestützte Aufklärungsmittel zur Hand.",ÖVP für Aufklärungsmittel der Polizei,83,1200000,1,0,1,14202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2869,1326,Das Ergebnis unserer Reformen: Die Verbrechenszahlen in Österreich sind rückläufig.,ÖVP für Reformen,83,1200000,1,0,1,14201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2870,1326,Das Ergebnis unserer Reformen: Die Verbrechenszahlen in Österreich sind rückläufig.,ÖVP für rückläufige Verbrechenszahlen,83,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2871,1327,"So positiv geklärte Verbrechen sind, das Augenmerk muss noch mehr in den Bereich der vorbeugenden Verbrechensbekämpfung verlegt werden.",ÖVP für Verbrechensaufklärung,83,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2872,1327,"So positiv geklärte Verbrechen sind, das Augenmerk muss noch mehr in den Bereich der vorbeugenden Verbrechensbekämpfung verlegt werden.",ÖVP spricht über Augenmerk,83,1200000,1,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2873,1327,"So positiv geklärte Verbrechen sind, das Augenmerk muss noch mehr in den Bereich der vorbeugenden Verbrechensbekämpfung verlegt werden.",ÖVP für präventive Verbrechensbekämpfung,83,1200000,1,0,1,14401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2874,1328,"Denn der sicherste Staat ist für uns jener, in dem möglichst wenige Straftaten geschehen.",ÖVP für Staat mit wenig Straftaten,83,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2875,1329,"Im Bereich der Prävention wollen wir uns besonders auf Verbrechen gegen Kinder, auf den Schutz vor Computerkriminalität und die neuen Formen der Wirtschaftskriminalität konzentrieren.",ÖVP für Prävention von Verbrechen gegen Kinder,83,1200000,1,0,1,14401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2876,1329,"Im Bereich der Prävention wollen wir uns besonders auf Verbrechen gegen Kinder, auf den Schutz vor Computerkriminalität und die neuen Formen der Wirtschaftskriminalität konzentrieren.",ÖVP für Prävention von Computerkriminalität,83,1200000,1,0,1,14401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2877,1329,"Im Bereich der Prävention wollen wir uns besonders auf Verbrechen gegen Kinder, auf den Schutz vor Computerkriminalität und die neuen Formen der Wirtschaftskriminalität konzentrieren.",ÖVP für Prävention von Wirtschaftskriminalität,83,1200000,1,0,-1,14501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2878,1330,Als Familienpartei sind Kinder für uns ein besonders kostbarer Teil der Gesellschaft.,ÖVP für Kinder,83,1200000,1,1,1,11716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2879,1331,"Wer Kindern sexuell oder auf andere Weise Gewalt antut, ist härtestens zu bestrafen.",ÖVP für harte Strafen bei sexueller Gewalt gegen Kinder,83,1200000,1,0,1,14303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2880,1331,"Wer Kindern sexuell oder auf andere Weise Gewalt antut, ist härtestens zu bestrafen.",ÖVP für harte Strafen bei Gewalt gegen Kinder,83,1200000,1,0,1,14303,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2881,1332,"Gezielte Aufklärungsaktivitäten sollen verhindern helfen, dass Verbrechen familiärer Gewalt unter den Teppich gekehrt werden.",ÖVP für Aufklärungsaktivitäten (familiäre Gewalt),83,1200000,1,0,1,14313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2882,1332,"Gezielte Aufklärungsaktivitäten sollen verhindern helfen, dass Verbrechen familiärer Gewalt unter den Teppich gekehrt werden.",ÖVP gegen Verbrechen familiärer Gewalt,83,1200000,1,0,-1,14312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2883,1333,"Manche, für Außenstehende völlig unverständliche Gewalttaten gegen Kleinkinder resultieren nach wissenschaftlichen Erkenntnissen aus einer Überforderung mit der neuen Familiensituation.",ÖVP gegen Gewalttaten gegen Kleinkinder,83,1200000,1,0,-1,14312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2884,1333,"Manche, für Außenstehende völlig unverständliche Gewalttaten gegen Kleinkinder resultieren nach wissenschaftlichen Erkenntnissen aus einer Überforderung mit der neuen Familiensituation.",ÖVP gegen Gewalttaten gegen Kleinkinder,83,1200000,1,0,-1,14312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2885,1333,"Manche, für Außenstehende völlig unverständliche Gewalttaten gegen Kleinkinder resultieren nach wissenschaftlichen Erkenntnissen aus einer Überforderung mit der neuen Familiensituation.",ÖVP gegen Überforderung der Familienmitglieder,83,1200000,1,0,1,11701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2886,1334,"Ein Coaching-Paket, das Ärzte und Sozialdienste mit einbezieht, soll helfen, Eltern besser zu unterstützen, die nach der Geburt von Kindern besondere Anzeichen von Stress und Überforderung zeigen.",ÖVP für Coaching-Paket für Jungeltern,83,1200000,1,0,1,11701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2887,1334,"Ein Coaching-Paket, das Ärzte und Sozialdienste mit einbezieht, soll helfen, Eltern besser zu unterstützen, die nach der Geburt von Kindern besondere Anzeichen von Stress und Überforderung zeigen.",ÖVP für Coaching-Paket für Jungeltern,83,1200000,1,0,1,11701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2888,1334,"Ein Coaching-Paket, das Ärzte und Sozialdienste mit einbezieht, soll helfen, Eltern besser zu unterstützen, die nach der Geburt von Kindern besondere Anzeichen von Stress und Überforderung zeigen.",ÖVP für Unterstützung von gestressten Jungeltern,83,1200000,1,0,1,11701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2889,1334,"Ein Coaching-Paket, das Ärzte und Sozialdienste mit einbezieht, soll helfen, Eltern besser zu unterstützen, die nach der Geburt von Kindern besondere Anzeichen von Stress und Überforderung zeigen.",ÖVP für Unterstützung von überforderten Jungeltern,83,1200000,1,0,1,11701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2890,1335,Besonderes Augenmerk wollen wir auf die Verhinderung von Wiederholungstaten legen.,ÖVP gegen Wiederholungstaten (Gewalt gegen Kinder),83,1200000,1,0,-1,14312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2891,1336,Ein besonders wichtiger Teil der Vorbeugearbeit gilt der Verhinderung von Terror und der Terrorbekämpfung:,ÖVP für Vorbeugearbeit (Bereich Sicherheit),84,1200000,1,0,1,14401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2892,1336,Ein besonders wichtiger Teil der Vorbeugearbeit gilt der Verhinderung von Terror und der Terrorbekämpfung:,ÖVP gegen Terror,84,1200000,1,0,-1,14601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2893,1336,Ein besonders wichtiger Teil der Vorbeugearbeit gilt der Verhinderung von Terror und der Terrorbekämpfung:,ÖVP für Terrorbekämpfung,84,1200000,1,0,-1,14601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2894,1337,"Wir wollen die internationale und nationale Vernetzung stärken, weil sie der erste Schlüssel zum Erfolg in diesem Bereich ist.",ÖVP für internationale Vernetzung (Bereich Sicherheit),84,1200000,1,0,1,14204,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2895,1337,"Wir wollen die internationale und nationale Vernetzung stärken, weil sie der erste Schlüssel zum Erfolg in diesem Bereich ist.",ÖVP für nationale Vernetzung (Bereich Sicherheit),84,1200000,1,0,-1,14601,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2896,1337,"Wir wollen die internationale und nationale Vernetzung stärken, weil sie der erste Schlüssel zum Erfolg in diesem Bereich ist.",ÖVP für Erfolge in Terrorbekämpfung,84,1200000,1,0,-1,14601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2897,1337,"Wir wollen die internationale und nationale Vernetzung stärken, weil sie der erste Schlüssel zum Erfolg in diesem Bereich ist.",ÖVP für Erfolge in Terrorbekämpfung,84,1200000,1,0,-1,14601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2898,1338,"Es bedarf größtmöglicher Wachsamkeit vor Ort, um drohende Terrorgefahren zu erkennen.",ÖVP für Wachsamkeit vor Ort (Terrorbekämpfung),84,1200000,1,0,-1,14601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2899,1338,"Es bedarf größtmöglicher Wachsamkeit vor Ort, um drohende Terrorgefahren zu erkennen.",ÖVP gegen Terrorgefahren,84,1200000,1,0,-1,14601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2900,1339,Überwachungsroutinen sind deshalb laufend zu überprüfen.,ÖVP für Überprüfung von Überwachungsroutinen,84,1200000,1,0,-1,14601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2901,1340,In diesem Zusammenhang ist erfolgreiche Integration  zu der sich die ÖVP bekennt - und die Verhinderung parallelgesellschaftlicher Strukturen von großer Bedeutung.,ÖVP für erfolgreiche Integration,84,1200000,1,0,1,22301,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2902,1340,In diesem Zusammenhang ist erfolgreiche Integration  zu der sich die ÖVP bekennt - und die Verhinderung parallelgesellschaftlicher Strukturen von großer Bedeutung.,ÖVP für erfolgreiche Integration,84,1200000,1,0,1,22301,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2903,1340,In diesem Zusammenhang ist erfolgreiche Integration  zu der sich die ÖVP bekennt - und die Verhinderung parallelgesellschaftlicher Strukturen von großer Bedeutung.,ÖVP gegen parallelgesellschaftliche Strukturen,84,1200000,1,0,-1,22308,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2904,1341,"Wer sich weigert, sich den österreichischen demokratischen und gesellschaftlichen Grundwerten anzupassen und wer zugleich Gewalt als ein Mittel zur Durchsetzung seiner eigenen Vorstellungen sieht, hat keinen Platz in unserem Land.",ÖVP für Anerkennung demokratischer Grundwerte,84,1200000,1,0,-1,22308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2905,1341,"Wer sich weigert, sich den österreichischen demokratischen und gesellschaftlichen Grundwerten anzupassen und wer zugleich Gewalt als ein Mittel zur Durchsetzung seiner eigenen Vorstellungen sieht, hat keinen Platz in unserem Land.",ÖVP für Anerkennung gesellschaftlicher Grundwerte,84,1200000,1,0,-1,22308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2906,1341,"Wer sich weigert, sich den österreichischen demokratischen und gesellschaftlichen Grundwerten anzupassen und wer zugleich Gewalt als ein Mittel zur Durchsetzung seiner eigenen Vorstellungen sieht, hat keinen Platz in unserem Land.",ÖVP gegen Gewalt als Mittel der Durchsetzung,84,1200000,1,0,-1,14601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2907,1342,Die Beherrschung der deutschen Sprache ist eine wichtige Voraussetzung der Integration und stellt auch die Integrationswilligkeit unter Beweis.,ÖVP für Deutschkenntnisse,84,1200000,1,0,1,22301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2908,1342,Die Beherrschung der deutschen Sprache ist eine wichtige Voraussetzung der Integration und stellt auch die Integrationswilligkeit unter Beweis.,ÖVP für Integration,84,1200000,1,0,1,22301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2909,1342,Die Beherrschung der deutschen Sprache ist eine wichtige Voraussetzung der Integration und stellt auch die Integrationswilligkeit unter Beweis.,ÖVP für Integrationswilligkeit,84,1200000,1,0,1,22301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2910,1343,"Die Haltung der ÖVP im Bereich der Drogenkriminalität hat sich bewährt und soll fortgesetzt werden: Null Toleranz gegenüber Verführern, Händlern, Profiteuren und Hintermännern, aber bestmögliche Hilfe für jene, die sie brauchen.",ÖVP für Kampf gegen Drogenkriminalität,84,1200000,1,0,-1,14406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2911,1343,"Die Haltung der ÖVP im Bereich der Drogenkriminalität hat sich bewährt und soll fortgesetzt werden: Null Toleranz gegenüber Verführern, Händlern, Profiteuren und Hintermännern, aber bestmögliche Hilfe für jene, die sie brauchen.",ÖVP für Kampf gegen Drogenkriminalität,84,1200000,1,0,-1,14406,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2912,1343,"Die Haltung der ÖVP im Bereich der Drogenkriminalität hat sich bewährt und soll fortgesetzt werden: Null Toleranz gegenüber Verführern, Händlern, Profiteuren und Hintermännern, aber bestmögliche Hilfe für jene, die sie brauchen.",ÖVP gegen Toleranz für Verführer (Drogen),84,1200000,1,0,-1,14406,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2913,1343,"Die Haltung der ÖVP im Bereich der Drogenkriminalität hat sich bewährt und soll fortgesetzt werden: Null Toleranz gegenüber Verführern, Händlern, Profiteuren und Hintermännern, aber bestmögliche Hilfe für jene, die sie brauchen.",ÖVP gegen Toleranz für Drogenhändler,84,1200000,1,0,-1,14406,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2914,1343,"Die Haltung der ÖVP im Bereich der Drogenkriminalität hat sich bewährt und soll fortgesetzt werden: Null Toleranz gegenüber Verführern, Händlern, Profiteuren und Hintermännern, aber bestmögliche Hilfe für jene, die sie brauchen.",ÖVP gegen Toleranz für Profiteuren von Drogen,84,1200000,1,0,-1,14406,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2915,1343,"Die Haltung der ÖVP im Bereich der Drogenkriminalität hat sich bewährt und soll fortgesetzt werden: Null Toleranz gegenüber Verführern, Händlern, Profiteuren und Hintermännern, aber bestmögliche Hilfe für jene, die sie brauchen.",ÖVP gegen Toleranz für Hintermänner (Drogen),84,1200000,1,0,-1,14406,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2916,1343,"Die Haltung der ÖVP im Bereich der Drogenkriminalität hat sich bewährt und soll fortgesetzt werden: Null Toleranz gegenüber Verführern, Händlern, Profiteuren und Hintermännern, aber bestmögliche Hilfe für jene, die sie brauchen.",ÖVP für Hilfe für Drogenabhängige,84,1200000,1,0,1,14407,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2917,1344,"Unser Ziel ist es, dass Verbrechen raschest möglich aufgeklärt werden.",ÖVP für rasche Verbrechensaufklärung,84,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2918,1345,"Daher ist es wichtig, den Sicherheitsorganen im Rahmen unserer rechtsstaatlichen Ordnung jene juristischen und organisatorischen Rahmenbedingungen zur Verfügung zu stellen, die sie brauchen, um wirkungsvoll arbeiten zu können.",ÖVP für gute Rahmenbedingungen für Sicherheitsorgane,84,1200000,1,0,1,14203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2919,1345,"Daher ist es wichtig, den Sicherheitsorganen im Rahmen unserer rechtsstaatlichen Ordnung jene juristischen und organisatorischen Rahmenbedingungen zur Verfügung zu stellen, die sie brauchen, um wirkungsvoll arbeiten zu können.",ÖVP für gute Rahmenbedingungen für Sicherheitsorgane,84,1200000,1,0,1,14203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2920,1345,"Daher ist es wichtig, den Sicherheitsorganen im Rahmen unserer rechtsstaatlichen Ordnung jene juristischen und organisatorischen Rahmenbedingungen zur Verfügung zu stellen, die sie brauchen, um wirkungsvoll arbeiten zu können.",ÖVP für wirkungsvolle Arbeit der Sicherheitsorgane,84,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
1.0 (2020-12-01),doi:10.11587/XJZPCU,2921,1346,"Die rechtlichen Möglichkeiten sind laufend auf ihre Wirksamkeit hin zu überprüfen, polizeiliche Mittel und Methoden müssen nach internationalen Vorbildern laufend verbessert werden und die Organisation ist so weiterzuentwickeln, dass ein flexibler und wirkungsvoller Ressourceneinsatz möglich ist.",ÖVP für rechtliche Möglichkeiten der Polizei,84,1200000,1,0,1,14203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2006,1200000,Kursbuch Zukunft. Modern. Sicher. Menschlich.
