version,doi,id,v01,v02,v03,v04,v05,v06,v07,v08,v10,v11,v12_01,v12_02,v12_03,v12_04,v12_05,v12_06,v12_07,v12_08,v12_09,v12_10,v12_11,v13,v14,v15,v16,v17,v18,v19,v20,v21
1.0 (2020-12-21),doi:10.11587/U4DWGK,697,314,"So wie wir den Rückgriff auf das Vermögen der Kinder abschaffen, werden wir auch die Unterstützungs- und Entlastungsangebote weiter ausbauen und auch im Pflegebereich Maßnahmen zur besseren Vereinbarkeit von Pflege und Beruf treffen.",ÖVP gegen Rückgriff auf Vermögen der Kinder bei Pflege,15,1200000,1,0,-1,11503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,698,314,"So wie wir den Rückgriff auf das Vermögen der Kinder abschaffen, werden wir auch die Unterstützungs- und Entlastungsangebote weiter ausbauen und auch im Pflegebereich Maßnahmen zur besseren Vereinbarkeit von Pflege und Beruf treffen.",ÖVP für Unterstützung Angehöriger bei Pflege,15,1200000,1,0,1,11505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,699,314,"So wie wir den Rückgriff auf das Vermögen der Kinder abschaffen, werden wir auch die Unterstützungs- und Entlastungsangebote weiter ausbauen und auch im Pflegebereich Maßnahmen zur besseren Vereinbarkeit von Pflege und Beruf treffen.",ÖVP für Entlastung Angehöriger bei Pflege,15,1200000,1,0,1,11505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,700,314,"So wie wir den Rückgriff auf das Vermögen der Kinder abschaffen, werden wir auch die Unterstützungs- und Entlastungsangebote weiter ausbauen und auch im Pflegebereich Maßnahmen zur besseren Vereinbarkeit von Pflege und Beruf treffen.",ÖVP für Vereinbarkeit Pflege - Beruf,15,1200000,1,0,1,19105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,701,314,"So wie wir den Rückgriff auf das Vermögen der Kinder abschaffen, werden wir auch die Unterstützungs- und Entlastungsangebote weiter ausbauen und auch im Pflegebereich Maßnahmen zur besseren Vereinbarkeit von Pflege und Beruf treffen.",ÖVP für Vereinbarkeit Familie-Beruf,15,1200000,1,0,1,19105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,702,315,Vor allem wollen wir die Angehörigen durch einen geförderten Urlaub von der Pflege entlasten.,ÖVP für Entlastung der Angehörigen,15,1200000,1,0,1,11505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,703,315,Vor allem wollen wir die Angehörigen durch einen geförderten Urlaub von der Pflege entlasten.,ÖVP für geförderten Urlaub von der Pflege,15,1200000,1,0,1,11505,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,704,316,"Aufwertung der Pflegeberufe, Qualität sicherstellen",ÖVP für Aufwertung der Pflegeberufe,15,1200000,1,0,1,11501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,705,316,"Aufwertung der Pflegeberufe, Qualität sicherstellen",ÖVP für Qualitätssicherung der Pflege,15,1200000,1,0,1,11501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,706,317,Hauptamtliche Pflegerinnen und Pfleger leisten einen enormen Beitrag in unserer Gesellschaft.,ÖVP für Beitrag zur Gesellschaft,15,1200000,1,0,1,11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,707,317,Hauptamtliche Pflegerinnen und Pfleger leisten einen enormen Beitrag in unserer Gesellschaft.,ÖVP für hauptamtliche Pfleger,15,1200000,1,0,1,11504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,708,318,Die Volkspartei wird diese Berufe aufwerten.,ÖVP für hauptamtliche Pfleger,15,1200000,1,0,1,11504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,709,319,In der Pflege erworbene Qualifikationen sollen in anderen sozialen Berufen stärker berücksichtigt werden.,ÖVP für Anerkennung von Pflegequalifikationen in anderen Berufen,15,1200000,1,0,1,11501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,710,320,Die Qualität der Heime verbessern,ÖVP für Verbesserung Pflegeheime,15,1200000,1,0,1,11504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,711,321,"Wo ältere Menschen in einem Heim gepflegt werden müssen,  werden wir Qualität und Kontrolle verbessern.",ÖVP für Verbesserung der Qualität in Pflegeheimen,15,1200000,1,0,1,11504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,712,321,"Wo ältere Menschen in einem Heim gepflegt werden müssen,  werden wir Qualität und Kontrolle verbessern.",ÖVP für Verbesserung der Kontrolle in Pflegeheimen,15,1200000,1,0,1,11504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,713,322,Die Ergebnisse von regelmäßigen und unangemeldeten Prüfungen sollen laufend veröffentlicht werden.,ÖVP für Kontrollen Pflegeheime,15,1200000,1,0,1,11313,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,714,322,Die Ergebnisse von regelmäßigen und unangemeldeten Prüfungen sollen laufend veröffentlicht werden.,ÖVP für Kontrollen Pflegeheime,15,1200000,1,0,1,11313,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,715,323,Gemeinsam für die Sicherheit!,ÖVP für Sicherheit (= gegen Kriminalität),16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,716,324,Klare Spielregeln für alle und jeden in Österreich!,ÖVP für klare Spielregeln für alle,16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,717,324,Klare Spielregeln für alle und jeden in Österreich!,ÖVP für klare Spielregeln für jeden,16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,718,325,Wir wollen eine freie und sichere Gesellschaft.,ÖVP für sichere Gesellschaft,16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,719,325,Wir wollen eine freie und sichere Gesellschaft.,ÖVP für freie Gesellschaft,16,1200000,1,0,1,19801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,720,326,Freiheit ohne Sicherheit kann es nicht geben.,ÖVP für Sicherheit,16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,721,326,Freiheit ohne Sicherheit kann es nicht geben.,ÖVP für Freiheit,16,1200000,1,0,1,19801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,722,327,Daher müssen wir die Polizei bestmöglich unterstützen und sie nicht in ihrer Arbeit behindern und schlechtmachen.,ÖVP für Unterstützung der Polizei,16,1200000,1,0,1,14202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,723,327,Daher müssen wir die Polizei bestmöglich unterstützen und sie nicht in ihrer Arbeit behindern und schlechtmachen.,ÖVP gegen Behinderung der Polizeiarbeit,16,1200000,1,0,1,14202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,724,327,Daher müssen wir die Polizei bestmöglich unterstützen und sie nicht in ihrer Arbeit behindern und schlechtmachen.,ÖVP gegen Schlechtmachen der Polizei,16,1200000,1,0,1,14202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,725,328,"Wir wollen nicht nur eines der sichersten Länder der Welt bleiben,  sondern auch die kulturelle Identität unseres Landes verteidigen.",ÖVP für Sicherheit,16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,726,328,"Wir wollen nicht nur eines der sichersten Länder der Welt bleiben,  sondern auch die kulturelle Identität unseres Landes verteidigen.",ÖVP für kulturelle Identität des Landes,16,1200000,1,0,1,19953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,727,329,"Für uns gibt es Regeln, die nicht verhandelbar sind.",ÖVP für klare Regeln (=gegen Kriminalität),16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,728,330,"Bei Asyl-Missbrauch, Kriminalität und Verletzung unserer Grundwerte gibt es Nulltoleranz.",ÖVP gegen Kriminalität,16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,729,330,"Bei Asyl-Missbrauch, Kriminalität und Verletzung unserer Grundwerte gibt es Nulltoleranz.",ÖVP für Strafen,16,1200000,1,0,1,14301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,730,330,"Bei Asyl-Missbrauch, Kriminalität und Verletzung unserer Grundwerte gibt es Nulltoleranz.",ÖVP gegen Verletzung der Grundwerte,16,1200000,1,0,1,19953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,731,330,"Bei Asyl-Missbrauch, Kriminalität und Verletzung unserer Grundwerte gibt es Nulltoleranz.",ÖVP gegen Asylmissbrauch,16,1200000,1,0,-1,22207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,732,331,"Wir setzen auf die Werte einer wehrhaften Demokratie,  in der der Rechtsstaat bedingungslos gelten muss.",ÖVP für Rechtsstaat,16,1200000,1,0,1,21907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,733,332,"Sicherheit verlangt geschlossenes Auftreten, klare Entscheidungen und konsequentes Handeln der Politik.",ÖVP für Sicherheit,16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,734,332,"Sicherheit verlangt geschlossenes Auftreten, klare Entscheidungen und konsequentes Handeln der Politik.",ÖVP für geschlossen auftretende Politik,16,1200000,1,0,1,21112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,735,332,"Sicherheit verlangt geschlossenes Auftreten, klare Entscheidungen und konsequentes Handeln der Politik.",ÖVP für klare politische Entscheidungen,16,1200000,1,0,1,21112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,736,332,"Sicherheit verlangt geschlossenes Auftreten, klare Entscheidungen und konsequentes Handeln der Politik.",ÖVP für konsequent handelnde Politik,16,1200000,1,0,1,21112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,737,333,Im Kampf gegen die Kriminalität brauchen unsere Polizistinnen und Polizisten Waffengleichheit mit den Verbrechern.,ÖVP gegen Kriminalität,16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,738,333,Im Kampf gegen die Kriminalität brauchen unsere Polizistinnen und Polizisten Waffengleichheit mit den Verbrechern.,ÖVP für Ausweitung Befugnisse der Polizei,16,1200000,1,0,1,14203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,739,334,"Sinkende Kriminalität, wachsame Bürger/innen",ÖVP gegen Kriminalität,16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,740,334,"Sinkende Kriminalität, wachsame Bürger/innen",ÖVP für wachsame Bürger (gegen Kriminalität),16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,741,335,"Persönliche Sicherheit ist ein Grundrecht und Grundbedürfnis der Menschen, ein starkes Sicherheitsgefühl erhöht auch die Lebensqualität.",ÖVP für Lebensqualität,16,1200000,1,0,1,11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,742,335,"Persönliche Sicherheit ist ein Grundrecht und Grundbedürfnis der Menschen, ein starkes Sicherheitsgefühl erhöht auch die Lebensqualität.",ÖVP für persönliche Sicherheit,16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,743,335,"Persönliche Sicherheit ist ein Grundrecht und Grundbedürfnis der Menschen, ein starkes Sicherheitsgefühl erhöht auch die Lebensqualität.",ÖVP für starkes Sicherheitsgefühl,16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,744,335,"Persönliche Sicherheit ist ein Grundrecht und Grundbedürfnis der Menschen, ein starkes Sicherheitsgefühl erhöht auch die Lebensqualität.",ÖVP für Grundrechte der Menschen,16,1200000,1,0,1,19801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,745,335,"Persönliche Sicherheit ist ein Grundrecht und Grundbedürfnis der Menschen, ein starkes Sicherheitsgefühl erhöht auch die Lebensqualität.",ÖVP für Grundbedürfnisse der Menschen,16,1200000,1,0,1,19801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,746,336,Als zeitgemäße Antwort haben wir die österreichische Polizei zu einer starken und schlagkräftigen Sicherheitsorganisation zusammengeführt.,ÖVP für schlagkräftige Polizei,16,1200000,1,0,1,14203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,747,336,Als zeitgemäße Antwort haben wir die österreichische Polizei zu einer starken und schlagkräftigen Sicherheitsorganisation zusammengeführt.,ÖVP für starke Polizei,16,1200000,1,0,1,14203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,748,337,Diese Reform und der große Einsatz unserer Polizistinnen und Polizisten haben zu einer sinkenden Kriminalität und deutlich mehr Beamten im Außendienst geführt.,ÖVP gegen Kriminalität,16,1200000,1,0,-1,14101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,749,337,Diese Reform und der große Einsatz unserer Polizistinnen und Polizisten haben zu einer sinkenden Kriminalität und deutlich mehr Beamten im Außendienst geführt.,ÖVP für Polizisten,16,1200000,1,0,1,14202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,750,337,Diese Reform und der große Einsatz unserer Polizistinnen und Polizisten haben zu einer sinkenden Kriminalität und deutlich mehr Beamten im Außendienst geführt.,ÖVP für mehr Beamte im Außendienst,16,1200000,1,0,1,14202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,751,337,Diese Reform und der große Einsatz unserer Polizistinnen und Polizisten haben zu einer sinkenden Kriminalität und deutlich mehr Beamten im Außendienst geführt.,ÖVP für schlagkräftige Polizei,16,1200000,1,0,1,14203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,752,337,Diese Reform und der große Einsatz unserer Polizistinnen und Polizisten haben zu einer sinkenden Kriminalität und deutlich mehr Beamten im Außendienst geführt.,ÖVP für starke Polizei,16,1200000,1,0,1,14203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,753,338,Die Bürgerinnen und Bürger sind dabei der wichtigste Sicherheitspartner der Polizei.,ÖVP für Bürger,16,1200000,1,0,1,14409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,754,338,Die Bürgerinnen und Bürger sind dabei der wichtigste Sicherheitspartner der Polizei.,ÖVP für Bürger als Sicherheitspartner der Polizei,16,1200000,1,0,1,14409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,755,339,Die zahlreichen Vereine und die hunderttausenden Freiwilligen sind die Helden und Profis der Hilfsbereitschaft.,ÖVP für Vereine,16,1200000,1,0,1,11903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,756,339,Die zahlreichen Vereine und die hunderttausenden Freiwilligen sind die Helden und Profis der Hilfsbereitschaft.,ÖVP für Ehrenamt,16,1200000,1,0,1,11903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,757,339,Die zahlreichen Vereine und die hunderttausenden Freiwilligen sind die Helden und Profis der Hilfsbereitschaft.,ÖVP für Hilfsbereitschaft,16,1200000,1,0,1,11903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,758,339,Die zahlreichen Vereine und die hunderttausenden Freiwilligen sind die Helden und Profis der Hilfsbereitschaft.,ÖVP für Hilfsbereitschaft,16,1200000,1,0,1,11903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,759,340,Wir werden ein System der Anerkennung etablieren  freiwilliges Engagement gerade für die Sicherheit soll sich stärker lohnen.,ÖVP für Anerkennung Ehrenamt,16,1200000,1,0,1,11903,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,760,340,Wir werden ein System der Anerkennung etablieren  freiwilliges Engagement gerade für die Sicherheit soll sich stärker lohnen.,ÖVP für Anerkennung Ehrenamt,16,1200000,1,0,1,11903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,761,340,Wir werden ein System der Anerkennung etablieren  freiwilliges Engagement gerade für die Sicherheit soll sich stärker lohnen.,ÖVP für Anerkennung Ehrenamt für Sicherheit,16,1200000,1,0,1,11903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,762,341,Opferschutz vor Täterschutz,ÖVP gegen Täterschutz,16,1200000,1,0,1,14301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,763,341,Opferschutz vor Täterschutz,ÖVP für Opferschutz,16,1200000,1,0,1,14309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,764,342,"Die Liste an Rechten,  die ein Täter vorfindet, ist lang.",ÖVP gegen Rechte von Tätern,16,1200000,1,0,1,14301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,765,343,Opfer sind deutlich im Nachteil.,ÖVP für Opferschutz,16,1200000,1,0,1,14309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,766,344,Das werden wir ändern.,ÖVP für Opferschutz,16,1200000,1,0,1,14309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,767,345,Der Schutz und die Entschädigung der Opfer ist oberstes Ziel.,ÖVP für Schutz der Opfer,16,1200000,1,0,1,14309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,768,345,Der Schutz und die Entschädigung der Opfer ist oberstes Ziel.,ÖVP für Entschädigung der Opfer,16,1200000,1,0,1,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,769,345,Der Schutz und die Entschädigung der Opfer ist oberstes Ziel.,ÖVP für Ziel,16,1200000,1,0,1,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,770,346,Bei der Geltendmachung der Schäden vor Gericht entlasten wir die Opfer: der Staat soll als Soforthilfe gegenüber dem Opfer in Vorleistung treten und sich dann das Geld beim Täter zurückholen.,ÖVP für finanzielle Entschädigung des Opfers,16,1200000,1,0,1,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,771,346,Bei der Geltendmachung der Schäden vor Gericht entlasten wir die Opfer: der Staat soll als Soforthilfe gegenüber dem Opfer in Vorleistung treten und sich dann das Geld beim Täter zurückholen.,ÖVP für finanzielle Entschädigung des Opfers,16,1200000,1,0,1,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,772,346,Bei der Geltendmachung der Schäden vor Gericht entlasten wir die Opfer: der Staat soll als Soforthilfe gegenüber dem Opfer in Vorleistung treten und sich dann das Geld beim Täter zurückholen.,ÖVP für finanzielle Entschädigung des Opfers,16,1200000,1,0,1,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,773,347,Gerade bei schwerwiegenden Verbrechen gegen Leib und Leben sowie bei Sexualdelikten ist diese Hilfe durch den Staat eigentlich eine Frage der Gerechtigkeit!,ÖVP für finanzielle Entschädigung des Opfers bei Verbrechen gegen Leib und Leben,17,1200000,1,0,1,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,774,347,Gerade bei schwerwiegenden Verbrechen gegen Leib und Leben sowie bei Sexualdelikten ist diese Hilfe durch den Staat eigentlich eine Frage der Gerechtigkeit!,ÖVP für finanzielle Entschädigung des Opfers bei Sexualdelikten,17,1200000,1,0,1,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
1.0 (2020-12-21),doi:10.11587/U4DWGK,775,347,Gerade bei schwerwiegenden Verbrechen gegen Leib und Leben sowie bei Sexualdelikten ist diese Hilfe durch den Staat eigentlich eine Frage der Gerechtigkeit!,ÖVP für Gerechtigkeit,17,1200000,1,0,1,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9900000,1,,2008,1200000,Neustart fuer Oesterreich
